ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
,,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1503,"Retraso mental ligado al cromosoma X, de tipo Wilson",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
,,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1504,"Retraso mental ligado al cromosoma X, de tipo Wittwer",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
,,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1505,"Retraso mental ligado al cromosoma X, de tipo Zorick",G31.8,nombre_muy_similar,0.91,
,,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1506,"Retraso mental ligado al cromosoma X, sindromico 7",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
,,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1507,"Retraso mental ligado al cromosoma X, sindromico, debido a la mutación en JARID1C",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
,,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1509,Retraso mental severo ligado al cromosoma X tipo Gustavson,F72.9,nombre_muy_similar,0.91,
,,Síndrome de Barth,E71.1,1608,Síndrome de Barbet,E26.8,nombre_muy_similar,0.91,
,,Síndrome de Robinow autosómico recesivo,Q87.1,1659,Síndrome de CLOVE's,Q87.3,nombre_muy_similar,0.91,Código corregido de 0873 a Q873
,,Síndrome de Jalili,H35.5,1757,Síndrome de Jahli,H35.5,nombre_muy_similar,0.91,
,,Síndrome cardio-espondilo-carpo-facial,Q87.8,2081,Sordera válvula mitral esqueléticas anomalías,XXXX,nombre_muy_similar,0.91,
,,OBSOLETO: Síndrome de Lown-Ganong-Levine,,2084,Taquiarritmia atrial con intervalo PR corto,I45.6,nombre_muy_similar,0.91,
,,Trastornos del metabolismo del cinc,E83.2,2113,Trastornos del metabolismo de las lipoproteínas,E78.9,nombre_muy_similar,0.91,
,,Galactosialidosis,E77.1,2172,Galactosiandosis,E77.1,nombre_muy_similar,0.91,
,,Síndrome de microduplicación 3q29,Q92.3,2192,Síndrome de Microduplicación Xq28 distal,Q99.8,nombre_muy_similar,0.91,Código corregido de 0998 a Q998
,,Mielitis transversa aguda,G37.3,2228,Mielitis Trasversa Aguda (ATM),G37.3,nombre_muy_similar,0.91,
,,Leucoencefalitis esclerosante subaguda,A81.1,2230,Leucoencefalitis esclerosante subaquda (PEES),A81.1,nombre_muy_similar,0.91,
,,Deficiencia del componente 3 del complemento,D84.1,93,Anemia hemolitica debido a Déficit de piruvato quinasa de los qlobulos rojos,Q55.2,nombre_muy_similar,0.9,Código corregido de 0552 a Q552
,,Síndrome de ateroesclerosis-sordera-diabetes-epilepsia-nefropatía,I70.9,197,Ateroesclerosis- sordera - diabetes - epilepsia - nefropatia,I70.9,nombre_muy_similar,0.9,
,,Coloboma de iris,Q13.0,288,Coloboma del iris con ptosis - Déficit intelectual,Q87.0,nombre_muy_similar,0.9,Código corregido de 0870 a Q870
,,Síndrome de contracturas-displasia ectodérmica-fisura labiopalatina,Q87.8,307,Contracturas displasia ectodérmica fisura labio palatina,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
,,Deficiencia del componente 3 del complemento,D84.1,328,Crecimiento excesivo - deficiencia de aprendizaje,Q82.8,nombre_muy_similar,0.9,Código corregido de 0828 a Q828
,,Deficiencia del componente 3 del complemento,D84.1,350,Deficiencia de 0X40,Q81.8,nombre_muy_similar,0.9,Código corregido de 0818 a Q818
,,Deficiencia del componente 3 del complemento,D84.1,351,Deficiencia de UNC119,Q72.8,nombre_muy_similar,0.9,Código corregido de 0728 a Q728
,,Deficiencia del componente 3 del complemento,D84.1,353,Deficiencia de 10120,K52.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,354,Deficiencia de Acetoacil CoA tiolasa,E71.1,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,356,Deficiencia de ADAR1 (AGS6),G31.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,357,Deficiencia de AD-IRF8,D84.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,359,Deficiencia de anticuemos especificos (normal igG y células B),D80.6,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,360,Deficiencia de AR-IRF8,D84.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,361,Deficiencia de Artemis (DHLRE1C),D81.1,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,364,Deficiencia de C1qA,Q84.1,nombre_muy_similar,0.9,Código corregido de 0841 a Q841
,,Deficiencia del componente 3 del complemento,D84.1,365,Deficiencia de C1qB,L93.2,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,378,Deficiencia de cadena pesada p,D80.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,388,Deficiencia de CD3y (Gamma),D81.2,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,389,Deficiencia de CD35 (Delta),D81.2,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,390,Deficiencia de CD3E (Epsilon),Q81.2,nombre_muy_similar,0.9,Código corregido de 0812 a Q812
,,Deficiencia del componente 3 del complemento,D84.1,391,Deficiencia de CD3/ (dseta),Q81.2,nombre_muy_similar,0.9,Código corregido de 0812 a Q812
,,Deficiencia del componente 3 del complemento,D84.1,405,Deficiencia de CMC-IL-17F,E31.0,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,406,Deficiencia de CMC-IL-17RA,E31.0,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,408,Deficiencia de coronin-1A,D81.2,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,410,Deficiencia de Dock 8,D81.1,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,417,Deficiencia de Ficolin 3,D84.1,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,421,Deficiencia de ICF2,Q84.8,nombre_muy_similar,0.9,Código corregido de 0848 a Q848
,,Deficiencia del componente 3 del complemento,D84.1,429,Deficiencia de IL-10Ra,K52.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,430,Deficiencia de IL-21R,Q82.2,nombre_muy_similar,0.9,Código corregido de 0822 a Q822
,,Deficiencia del componente 3 del complemento,D84.1,437,Deficiencia de Lipasa Acida,E75.5,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,439,Deficiencia de Macrófaqo 0P91 Phox,D71X,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,443,Deficiencia de MASP2,Q84.1,nombre_muy_similar,0.9,Código corregido de 0841 a Q841
,,Deficiencia del componente 3 del complemento,D84.1,446,Deficiencia de MST1/STK4,E70.3,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,447,Deficiencia de MTHFD1,D52.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,448,Deficiencia de Munc13-4 (FHL3),Q76.1,nombre_muy_similar,0.9,Código corregido de 0761 a Q761
,,Deficiencia del componente 3 del complemento,D84.1,449,Deficiencia de Munc18-2 (FI-L5),Q76.1,nombre_muy_similar,0.9,Código corregido de 0761 a Q761
,,Deficiencia del componente 3 del complemento,D84.1,450,Deficiencia de MyD88,Q84.8,nombre_muy_similar,0.9,Código corregido de 0848 a Q848
,,Deficiencia del componente 3 del complemento,D84.1,451,Deficiencia de NFKB2,G11.3,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,452,Deficiencia de NK cell,D84.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,456,"Deficiencia de perforina, FHL2",D81.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,457,Deficiencia de PI3 kinasa,Q85.8,nombre_muy_similar,0.9,Código corregido de 0858 a Q858
,,Deficiencia del componente 3 del complemento,D84.1,458,"Deficiencia de PI3K5 kinasa, activación (mutación en PIK3CD, P13KD)",Q55.2,nombre_muy_similar,0.9,Código corregido de 0552 a Q552
,,Deficiencia del componente 3 del complemento,D84.1,460,Deficiencia de PMS2,Q48.9,nombre_muy_similar,0.9,Código corregido de 0489 a Q489
,,Deficiencia del componente 3 del complemento,D84.1,463,Deficiencia de proteina relacionada con el Factor H,Q84.1,nombre_muy_similar,0.9,Código corregido de 0841 a Q841
,,Deficiencia del componente 3 del complemento,D84.1,470,Deficiencia de SAMHD1 (AGS5),G31.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,475,Deficiencia de 80(11 (FHL4),D76.1,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,477,Deficiencia de TACI (mutación TNFRSF13B),D83.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,478,Deficiencia de TAP1/TAP2/Tapasin,D81.6,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,481,Deficiencia de trombomodulin,D68.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,484,Deficiencia de WIPF1,D82.0,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,487,Deficiencia de ZAP-70,D81.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,488,Deficiencia de 13-Actin,E74.0,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,497,Déficit congénito de proteina C,D68.2,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,498,Déficit congénito de proteina S,D68.5,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,544,Déficit de N5-metilhomocisteina transferasa,E72.1,nombre_muy_similar,0.9,
,,Displasia ectodérmica pura de cabello-uña,Q82.8,650,"Displasia ectodermica ""pura"" tipo cabello-uña",Q82.8,nombre_muy_similar,0.9,Código corregido de 0828 a Q828
,,Deficiencia del componente 3 del complemento,D84.1,778,Encefalopatia debido a deficiencia de urocanasa,E70.8,nombre_muy_similar,0.9,
,,Epilepsia parcial benigna del lactante con crisis parciales complejas,,885,Epilepsia con crisis parciales migrantes del lactante,G40.4,nombre_muy_similar,0.9,
,,Queratodermia palmoplantar focal,,1009,Hiperqueratosis palmoplantar - cáncer de esófago,XXXX,nombre_muy_similar,0.9,
,,Queratodermia palmoplantar focal,,1010,Hiperqueratosis palmoplantar parapares a espástica,G82.1,nombre_muy_similar,0.9,
,,Homocarnosinosis,,1066,Homocamosinosis,E72.8,nombre_muy_similar,0.9,
,,Ictiosis arlequín,Q80.4,1073,Icifosis congénita tipo feto Arlequín,Q80.4,nombre_muy_similar,0.9,Código corregido de 0804 a Q804
,,OBSOLETO: Inmunodeficiencia común variable por deficiencia de TNFR,,1083,Inmunodeficiencia comun variable,D83.9,nombre_muy_similar,0.9,
,,Síndrome de malformación cerebral-enfermedad cardíaca congénita-polidactilia postaxial,Q87.8,1149,Malformación cerebral - enfermedad cardiaca congénita,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
,,Síndrome de microcefalia-discapacidad intelectual-anomalías falángicas y neurológicas,,1170,Microcefalia - Déficit intelectual - anomalías falángicas y neurológicas,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
,,Distonía dopa-sensible autosómica dominante,G24.1,1174,"Microcefalia fisura palatina autosómico dominante, Síndrome de",Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
,,Neuropatía motora multifocal,G61.8,1263,Neuropatia motriz mulfifocal con bloqueo de conducción,G61.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,1282,Obesidad debida a deficiencia de erohormona convertasal,E66.8,nombre_muy_similar,0.9,
,,Oculotricodisplasia,Q82.4,1287,Oculo frico displasia -,XXXX,nombre_muy_similar,0.9,
,,Síndrome de camptodactilia-artropatía-coxa vara-pericarditis,M12.8,1390,Pericarditis artritis camptodactilia,M12.8,nombre_muy_similar,0.9,
,,Síndrome de extremidad rígida focal,G25.8,1777,Sindrome de la persona rigida,G25.8,nombre_muy_similar,0.9,
,,Síndrome vulvovaginal-gingival,L43.8,2057,Síndrome vulvovaqinal-agival,L43.8,nombre_muy_similar,0.9,
,,Síndrome de sordera-hipoplasia del esmalte-anomalías en las uñas,Q82.4,2076,Sordera - hipoplasia del esmalte - anomalia en las uñas,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
,,Trastornos de la oxidación de los ácidos grasos y del metabolismo de los cuerpos cetónicos,E71.3,2109,Trastornos de la oxidación de acidos grasos,E71.3,nombre_muy_similar,0.9,
,,Síndrome de Rett atípico,F84.2,2140,Variante neurológica del Síndrome de Waardenburq-Shah,E75.2,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,2151,Deficiencia de BCL11B,D84.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,2153,Deficiencia de Hebo,D61.0,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,2154,Deficiencia de IFNAR2,D84.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,2155,Deficiencia de IRF3,D84.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,2160,Deficiencia de NSMCE3,D84.8,nombre_muy_similar,0.9,
,,Deficiencia del componente 3 del complemento,D84.1,2165,Deficiencia específica de gránulos 2,D71X,nombre_muy_similar,0.9,
,,Púrpura trombótica trombocitopénica,M31.1,2246,Purpura Trombocitopénica Trombófica (P I I),D69.5,nombre_muy_similar,0.9,
,,Síndrome de agenesia de cuerpo calloso-neuropatía,G60.0,63,Agenesia de cuerpo calloso — neuropatia,G60.0,nombre_muy_similar,0.89,
,,Síndrome de blefaroptosis-miopía-ectopia lentis,Q15.8,230,Blefaroptosis miopia ectopia lentis,Q15.8,nombre_muy_similar,0.89,Código corregido de 0158 a Q158
,,Síndrome de coloboma-microftalmia-cardiopatía-hipoacusia,,291,Coloboma microftalmia cardiopatía sordera,Q87.8,nombre_muy_similar,0.89,Código corregido de 0878 a Q878
,,Síndrome de criptomicrotia-braquidactilia-exceso de arco de la yema del dedo,Q87.8,331,Criptomicrotia braquidactilia anomalias de dermatoqlifos,Q87.8,nombre_muy_similar,0.89,Código corregido de 0878 a Q878
,,OBSOLETO: Displasia acromesomélica tipo Brahimi Bacha,,627,Displasia acromesomelica tipo Brahimi Bacha,Q77.8,nombre_muy_similar,0.89,Código corregido de 0778 a Q778
,,Discinesia paroxística no cinesigénica,G24.8,703,Disquinesia paroxistica no cinesigénica (PNKD),Q24.8,nombre_muy_similar,0.89,Código corregido de 0248 a Q248
,,Hiperactividad de la fosforribosilpirofosfato-sintetasa,E79.8,947,"Fosforibosilpirofosfato sintetasa, sobreactividad de",E79.8,nombre_muy_similar,0.89,
,,Síndrome de hipertelorismo asociado a SPECC1L,Q87.0,1013,"Hipertelorismo, tipo Teebi",Q87.0,nombre_muy_similar,0.89,Código corregido de 0870 a Q870
,,Síndrome de malformaciones del desarrollo-sordera-distonía,Q87.8,1152,Malformaciones del desarrollo - sordera - distonia,Q87.8,nombre_muy_similar,0.89,Código corregido de 0878 a Q878
,,Miopatía distal con afectación respiratoria temprana,,1200,Miopatia distal con afectación respiratoria precoz,G71.0,nombre_muy_similar,0.89,
,,Síndrome de nefronoptisis familiar del adulto-quadriparesia espástica,Q61.8,1246,Nefronoftisis familiar del adulto quadriparesia espástica,Q61.8,nombre_muy_similar,0.89,Código corregido de 0618 a Q618
,,Síndrome de Melnick-Needles,Q77.8,1297,"Ospteodisplastia, tipo Melnick-Needles",Q77.8,nombre_muy_similar,0.89,Código corregido de 0778 a Q778
,,Displasia oculodentodigital,Q87.8,1318,Oto dental displasia,K00.2,nombre_muy_similar,0.89,
,,Neumonía intersticial aguda,J84.1,1403,Pneumonia intersflcial aguda,J84.8,nombre_muy_similar,0.89,
,,"Síndrome de pulgares en aducción-artrogriposis, tipo Christian",Q74.8,1442,"Pulgares en aducción - artogriposis, tipo Christian",Q74.8,nombre_muy_similar,0.89,Código corregido de 0748 a Q748
,,Síndrome de Blau,D89.8,1546,Síndrome Blau (NOD2 or CARD15),Q87.8,nombre_muy_similar,0.89,Código corregido de 0878 a Q878
,,Síndrome de aniridia-agenesia renal-retraso psicomotor,Q87.8,1589,Síndrome de aniridia - retraso mental,Q87.8,nombre_muy_similar,0.89,Código corregido de 0878 a Q878
,,Síndrome de deleción 1p36,Q93.5,1681,Sindrome de delecion 6q16,Q93.5,nombre_muy_similar,0.89,Código corregido de 0935 a Q935
,,Síndrome de la piel arrugada,Q82.8,1778,Sindrome de la piel rizada,Q82.8,nombre_muy_similar,0.89,Código corregido de 0828 a Q828
,,Disostosis acrofacial postaxial,Q75.4,1822,Síndrome de Milroy,Q82.0,nombre_muy_similar,0.89,Código corregido de 0820 a Q820
,,Trastorno desintegrativo infantil,F84.3,2106,Trastorno desintegrativo de la infancia,F84.3,nombre_muy_similar,0.89,
,,Trastorno del espectro de la neuromielitis óptica con anticuerpos anti-MOG,G36.0,2237,Desorden del Espectro de Anticuerpos anti-MOG,G05.8,nombre_muy_similar,0.89,
,,Síndrome de microcefalia-polimicrogiria-agenesia del cuerpo calloso,Q04.3,65,Agenesia de cuerpo calloso microcefalia talla baja,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Síndrome de anoftalmia-insuficiencia hipotálamo-pituitaria,,116,Anoftalmia - insuficiencia hipotalamo-pituitaria,Q04.4,nombre_muy_similar,0.88,Código corregido de 0044 a Q044
,,Síndrome de anomalía de Duane-miopatía-escoliosis,,122,Anomalia de Duane - miopatia - escoliosis,H50.8,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,131,Anomalias del arco aórtico- dismorfismo - Déficit intelectual,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Atelosteogénesis tipo I,Q78.8,195,Atelosteogénesis 111,Q78.8,nombre_muy_similar,0.88,Código corregido de 0788 a Q788
,,Deficiencia de beta-cetotiolasa,E71.1,308,Convulsiones - Déficit intelectual debido a hidroxilsinuria,E72.3,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,341,Cutis verticis qyrata - Déficit mental,Q82.8,nombre_muy_similar,0.88,Código corregido de 0828 a Q828
,,Deficiencia de beta-cetotiolasa,E71.1,428,Deficiencia dell-10,E72.8,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,490,Deficiencia en el receptor del complemento 2 CR2 (CD21),D84.1,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,491,Deficiencia en el receptor del complemento 3 CR3,D84.1,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,552,Déficit intelectual tipo Birk-Barel,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Deficiencia de beta-cetotiolasa,E71.1,553,Déficit intelectual tipo Kahrizi,E77.8,nombre_muy_similar,0.88,
,,"Disgenesia gonadal 46,XX",Q99.1,609,Disgenesia gonadal anomalias múltiples,Q99.1,nombre_muy_similar,0.88,Código corregido de 0991 a Q991
,,Disostosis acrocraneofacial,Q87.0,612,Disinostosis craneofacial,Q75.0,nombre_muy_similar,0.88,Código corregido de 0750 a Q750
,,Síndrome H,D76.3,649,Displasia ectodermica - Sindrome de fragilidad de la piel,Q81.0,nombre_muy_similar,0.88,Código corregido de 0810 a Q810
,,Neuropatía motora distal hereditaria autosómica dominante,,781,"Encefalopatia grave de aparicion neonatal, autosómica dominante",G40.4,nombre_muy_similar,0.88,
,,Metacondromatosis,Q78.4,786,Encondromatosis,Q78.4,nombre_muy_similar,0.88,Código corregido de 0784 a Q784
,,Neuropatía motora distal hereditaria autosómica dominante,,790,Enfermedad de Alzheimer autosómica dominante de aparición temprana,G30.0,nombre_muy_similar,0.88,
,,Enfermedad de las motoneuronas de Madras,G12.2,826,Enfermedad de las neuronas motoras patrón Madras,G12.2,nombre_muy_similar,0.88,
,,Arteritis de células gigantes,M31.6,831,Enfermedad de Netherton,Q80.8,nombre_muy_similar,0.88,Código corregido de 0808 a Q808
,,Síndrome H,D76.3,942,"Fisura palatina sinequias laterales, Síndrome de",Q87.8,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,946,Formas letales del Sindrome de Pterigium,Q79.8,nombre_muy_similar,0.88,
,,Síndrome de hipomielinización-hipogonadismo hipogonadotrópico-hipodoncia,G11.1,1032,Hipomielinización - hipoqonadismo hipogonadotrópico - hipodonfia,G11.1,nombre_muy_similar,0.88,
,,Queratodermia palmoplantar tipo Nagashima,Q82.8,1098,Keratosis tipo Nagashima,Q82.8,nombre_muy_similar,0.88,Código corregido de 0828 a Q828
,,OBSOLETO: Laminopatía tipo Decaudain-Vigouroux,,1099,Laminopatia tipo Decaudain-Vigouroux,E78.4,nombre_muy_similar,0.88,
,,Queratodermia palmoplantar focal,,1114,Leucoencefalopatia queratosis palmoplantar,XXXX,nombre_muy_similar,0.88,
,,Malacoplaquia,"N28.8, N32.8, N36.8",1148,Malacoplasia,N28.8,nombre_muy_similar,0.88,
,,Malacoplaquia,"N28.8, N32.8, N36.8",1148,Malacoplasia,N32.8,nombre_muy_similar,0.88,
,,Malacoplaquia,"N28.8, N32.8, N36.8",1148,Malacoplasia,N36.8,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,1169,Microcefalia - anomalías digitales - Déficit intelectual,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Hipoplasia pontocerebelosa tipo 5,,1175,Microcefalia hipoplasia pontocerebelosa disquinesia,Q04.3,nombre_muy_similar,0.88,Código corregido de 0043 a Q043
,,Síndrome de neuropatía visceral-anomalías cerebrales-dismorfia facial-retraso del desarrollo,Q87.8,1269,Neuropatía visceral - anomalias cerebrales - dismorfismo facial - retraso en el desarrollo,Q87.8,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,1351,Paraplejia espástica - glaucoma - Déficit intelectual,G11.4,nombre_muy_similar,0.88,
,,Amiloidosis hereditaria con afectación renal primaria,E85.0,1410,Polineuropatia amiloide familiar,E85.1,nombre_muy_similar,0.88,
,,Neuropatía motora distal hereditaria autosómica recesiva,,1416,"Poliquistosis renal, autosómica y recesiva",Q61.1,nombre_muy_similar,0.88,Código corregido de 0611 a Q611
,,Porfiria cutánea tarda,E80.1,1420,Porliria cutánea tarda (PCT),E80.1,nombre_muy_similar,0.88,
,,Proteinosis alveolar pulmonar hereditaria,J84.0,1428,Proteinosis alveolar pulmonar idiopática,J84.0,nombre_muy_similar,0.88,
,,Síndrome de queratodermia palmoplantar difuso-acrocianosis,Q82.8,1451,Queratoderma palmoplantar difuso - acrocianosis,Q82.8,nombre_muy_similar,0.88,Código corregido de 0828 a Q828
,,Síndrome de retinosis pigmentaria-discapacidad intelectual-sordera-hipogonadismo,Q87.8,1462,Retinitis pigmentaria sordera hipogenitalismo,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Deficiencia de beta-cetotiolasa,E71.1,1520,SCN2 (Deficiencia GFI1),D7OX,nombre_muy_similar,0.88,
,,Deficiencia de beta-cetotiolasa,E71.1,1521,SCN3 (Deficiencia HAX1),D70X,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,1530,"Síndrome ""cat-eye""",Q92.8,nombre_muy_similar,0.88,Código corregido de 0928 a Q928
,,Síndrome H,D76.3,1536,Síndrome acrorenal recesivo,Q87.2,nombre_muy_similar,0.88,Código corregido de 0872 a Q872
,,Síndrome H,D76.3,1549,Síndrome blefaro-naso-facial,Q87.0,nombre_muy_similar,0.88,Código corregido de 0870 a Q870
,,Síndrome de queratodermia palmoplantar-sordera,Q82.8,1595,Síndrome de ataxia - sordera - retraso mental,G11.1,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,1623,Síndrome de Borrone di Rocco Crovato,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Síndrome H,D76.3,1630,Sindrome de Buschke-011endorff,Q78.8,nombre_muy_similar,0.88,Código corregido de 0788 a Q788
,,Síndrome de hábito marfanoide-discapacidad intelectual autosómico recesivo,Q87.8,1635,Sindrome de Cantu Sánchez Corona Fragoso,L81.8,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,1654,Síndrome de CH1LD,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Síndrome H,D76.3,1700,Síndrome de encefalopatia mioneurogastrointestinal,G71.3,nombre_muy_similar,0.88,
,,Síndrome de extravasación capilar sistémica,I78.8,1705,Sindrome de extravasacion capilar,I78.8,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,1720,Sindrome de Fuqua Berkovitz,Q56.4,nombre_muy_similar,0.88,Código corregido de 0564 a Q564
,,Síndrome de queratodermia palmoplantar-sordera,Q82.8,1794,Síndrome de Lipodistrofia - retraso mental - sordera,Q78.8,nombre_muy_similar,0.88,Código corregido de 0788 a Q788
,,Síndrome H,D76.3,1820,Síndrome de miembros y mamas,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Síndrome H,D76.3,1839,Síndrome de Nijmegen Breakage,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Síndrome H,D76.3,1851,Síndrome de Parsonage-Tumer,G54.5,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,1863,Síndrome de Pierre Robin aislado,Q87.0,nombre_muy_similar,0.88,Código corregido de 0870 a Q870
,,Síndrome H,D76.3,1985,Síndrome del injerto contra huésped,T86.0,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,1991,Sindrome lacio-cardio-mélico,Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Síndrome H,D76.3,1992,Síndrome FILS (mutación en POLE1),Q87.1,nombre_muy_similar,0.88,Código corregido de 0871 a Q871
,,Síndrome H,D76.3,2011,Síndrome Maroteaux Lamy,E76.2,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,2033,Síndrome oral-facial-digital no especificado,Q87.0,nombre_muy_similar,0.88,Código corregido de 0870 a Q870
,,Síndrome H,D76.3,2045,Síndrome pneumo-renal de Goodpasture,M31.0,nombre_muy_similar,0.88,
,,Síndrome H,D76.3,2059,Síndrome Klippel Trenaunay Servelle,Q87.2,nombre_muy_similar,0.88,Código corregido de 0872 a Q872
,,Deficiencia de beta-cetotiolasa,E71.1,2075,"Sordera - Déficit intelectual, tipo Madin-Probst",Q87.8,nombre_muy_similar,0.88,Código corregido de 0878 a Q878
,,Estenosis pulmonar periférica,Q25.6,2182,Obstrucción de Arterias Pulmonares por Estenosis Congénita de Arterias Pulmonares,Q25.6,nombre_muy_similar,0.88,Código corregido de 0256 a Q256
,,Síndrome H,D76.3,2193,"Síndrome de NLRP1, Autoinflamación con artritis y disqueratosis",Q82.8,nombre_muy_similar,0.88,Código corregido de 0828 a Q828
,,Síndrome de anoftalmia-megalocórnea-cardiopatía-anomalías esqueléticas,Q87.8,117,Anoftalmia - megalocomea - cardiopatia - anomalias esqueleticas,Q87.8,nombre_muy_similar,0.87,Código corregido de 0878 a Q878
