ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
610,https://www.orpha.net/es/disease/detail/610,Distrofia muscular de Bethlem,G71.0,1213,Miopatía tipo Bethlem,G71.0,nombre_muy_similar,0.91,
2669,https://www.orpha.net/es/disease/detail/2669,Síndrome de nefrosis-sordera-malformaciones del tracto urinario y digitales,Q87.8,1248,Nefrosis - sordera - anomalías del tracto urinario y digitales,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
43,https://www.orpha.net/es/disease/detail/43,Adrenoleucodistrofia ligada al cromosoma X,E71.3,1276,Neutropenia ligada al cromosoma X / Mielodisplasia,D70X,nombre_muy_similar,0.91,
309845,https://www.orpha.net/es/disease/detail/309845,Trastornos del metabolismo del cinc,E83.2,1328,Otros trastornos del metabolismo de las lipoproteinas no especificados,E78.9,nombre_muy_similar,0.91,
309845,https://www.orpha.net/es/disease/detail/309845,Trastornos del metabolismo del cinc,E83.2,1329,Otros trastornos del metabolismo de las pirimidinas no especificados,E79.9,nombre_muy_similar,0.91,
309845,https://www.orpha.net/es/disease/detail/309845,Trastornos del metabolismo del cinc,E83.2,1330,Otros trastornos del metabolismo de las purinas no especificados,E79.9,nombre_muy_similar,0.91,
309845,https://www.orpha.net/es/disease/detail/309845,Trastornos del metabolismo del cinc,E83.2,1331,Otros trastornos del metabolismo de los acidos grasos,E71.3,nombre_muy_similar,0.91,
309845,https://www.orpha.net/es/disease/detail/309845,Trastornos del metabolismo del cinc,E83.2,1332,Otros trastornos del metabolismo de los carbohidratos no especificados,E74.9,nombre_muy_similar,0.91,
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1400,Plagiocefalia retraso mental ligado al cromosoma X,Q87.0,nombre_muy_similar,0.91,Código corregido de 0870 a Q870
71290,https://www.orpha.net/es/disease/detail/71290,Trastorno plaquetario familiar con neoplasia mieloide asociada,D69.1,1402,"Plaquetario familiar con predisposición a leucemia mielogénica aguda, Síndrome",D69.4,nombre_muy_similar,0.91,
423994,https://www.orpha.net/es/disease/detail/423994,Carcinoma de células escamosas de colon,"C18.3, C18.4, C18.5, C18.6, C18.0, C18.2, C18.7, C18.8, C18.9",1450,Queratoderma palmoplantar - XX inversión de sexo - predisposición a carcinoma de células escamosas,Q56.0,nombre_muy_similar,0.91,Código corregido de 0560 a Q560
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1474,Retraso mental ligado al cromosoma X - coreoatetosis - comportamiento anormal,G25.5,nombre_muy_similar,0.91,
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1475,Retraso mental ligado al cromosoma X - cubitus valgus - rostro típico,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1476,Retraso mental ligado al cromosoma X - epilepsia - contracturas progresivas de las articulaciones - rostro típico,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1477,Retraso mental ligado al cromosoma X - hipogammaglobulinemia - deterioro neurológico progresivo,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1479,Retraso mental ligado al cromosoma X - hipotonia - dismorfismo facial - comportamiento agresivo,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1480,Retraso mental ligado al cromosoma X - macrocefalia - macroorquidismo,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1481,Retraso mental ligado al cromosoma X - malformación de Dandy Walker - Enfermedad de los ganglios basales - Convulsiones,Q23.8,nombre_muy_similar,0.91,Código corregido de 0238 a Q238
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1482,Retraso mental ligado al cromosoma X - pubertad precoz - obesidad,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1483,Retraso mental ligado al cromosoma X epilepsia psoriasis,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1484,Retraso mental ligado al cromosoma X no especificado,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1485,Retraso mental ligado al cromosoma X psicosis macroorquidismo,F71.1,nombre_muy_similar,0.91,
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1486,"Retraso mental ligado al cromosoma X, de tipo Abidi",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1487,"Retraso mental ligado al cromosoma X, de tipo Armfield",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1488,"Retraso mental ligado al Cromosoma X, de tipo Cantaqrel",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1489,"Retraso mental ligado al cromosoma X, de tipo Miles-Carpenter",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1490,"Retraso mental ligado al cromosoma X, de tipo Pai",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1491,"Retraso mental ligado al cromosoma X, de tipo Reish",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1492,"Retraso mental ligado al cromosoma X, de tipo Schimke",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1493,"Retraso mental ligado al cromosoma X, de tipo Seemanova",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1494,Retraso mental ligado al cromosoma X de tipo Shashi,Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1495,"Retraso mental ligado al cromosoma X, de tipo Shnmpton",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1496,"Retraso mental ligado al cromosoma X, de tipo Siderius",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1497,"Retraso mental ligado al cromosoma X, de tipo Snyder",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1498,"Retraso mental ligado al cromosoma X, de tipo Stevenson",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1499,"' Retraso mental ligado al cromosoma X, de tipo Stocco Dos Santos",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1500,"Retraso mental ligado al cromosoma X, de tipo Stoll",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1501,"Retraso mental ligado al cromosoma X, de tipo sudafricano",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1502,"Retraso mental ligado al cromosoma X, de tipo Vitale",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1503,"Retraso mental ligado al cromosoma X, de tipo Wilson",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1504,"Retraso mental ligado al cromosoma X, de tipo Wittwer",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1505,"Retraso mental ligado al cromosoma X, de tipo Zorick",G31.8,nombre_muy_similar,0.91,
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1506,"Retraso mental ligado al cromosoma X, sindromico 7",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1507,"Retraso mental ligado al cromosoma X, sindromico, debido a la mutación en JARID1C",Q87.8,nombre_muy_similar,0.91,Código corregido de 0878 a Q878
75497,https://www.orpha.net/es/disease/detail/75497,Síndrome de Ehlers-Danlos ligado al cromosoma X,Q79.6,1509,Retraso mental severo ligado al cromosoma X tipo Gustavson,F72.9,nombre_muy_similar,0.91,
111,https://www.orpha.net/es/disease/detail/111,Síndrome de Barth,E71.1,1608,Síndrome de Barbet,E26.8,nombre_muy_similar,0.91,
1507,https://www.orpha.net/es/disease/detail/1507,Síndrome de Robinow autosómico recesivo,Q87.1,1659,Síndrome de CLOVE's,Q87.3,nombre_muy_similar,0.91,Código corregido de 0873 a Q873
1873,https://www.orpha.net/es/disease/detail/1873,Síndrome de Jalili,H35.5,1757,Síndrome de Jahli,H35.5,nombre_muy_similar,0.91,
3238,https://www.orpha.net/es/disease/detail/3238,Síndrome cardio-espondilo-carpo-facial,Q87.8,2081,Sordera válvula mitral esqueléticas anomalías,XXXX,nombre_muy_similar,0.91,
844,https://www.orpha.net/es/disease/detail/844,OBSOLETO: Síndrome de Lown-Ganong-Levine,,2084,Taquiarritmia atrial con intervalo PR corto,I45.6,nombre_muy_similar,0.91,
309845,https://www.orpha.net/es/disease/detail/309845,Trastornos del metabolismo del cinc,E83.2,2113,Trastornos del metabolismo de las lipoproteínas,E78.9,nombre_muy_similar,0.91,
351,https://www.orpha.net/es/disease/detail/351,Galactosialidosis,E77.1,2172,Galactosiandosis,E77.1,nombre_muy_similar,0.91,
251038,https://www.orpha.net/es/disease/detail/251038,Síndrome de microduplicación 3q29,Q92.3,2192,Síndrome de Microduplicación Xq28 distal,Q99.8,nombre_muy_similar,0.91,Código corregido de 0998 a Q998
139417,https://www.orpha.net/es/disease/detail/139417,Mielitis transversa aguda,G37.3,2228,Mielitis Trasversa Aguda (ATM),G37.3,nombre_muy_similar,0.91,
2806,https://www.orpha.net/es/disease/detail/2806,Leucoencefalitis esclerosante subaguda,A81.1,2230,Leucoencefalitis esclerosante subaquda (PEES),A81.1,nombre_muy_similar,0.91,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,93,Anemia hemolitica debido a Déficit de piruvato quinasa de los qlobulos rojos,Q55.2,nombre_muy_similar,0.9,Código corregido de 0552 a Q552
1192,https://www.orpha.net/es/disease/detail/1192,Síndrome de ateroesclerosis-sordera-diabetes-epilepsia-nefropatía,I70.9,197,Ateroesclerosis- sordera - diabetes - epilepsia - nefropatia,I70.9,nombre_muy_similar,0.9,
98944,https://www.orpha.net/es/disease/detail/98944,Coloboma de iris,Q13.0,288,Coloboma del iris con ptosis - Déficit intelectual,Q87.0,nombre_muy_similar,0.9,Código corregido de 0870 a Q870
1484,https://www.orpha.net/es/disease/detail/1484,Síndrome de contracturas-displasia ectodérmica-fisura labiopalatina,Q87.8,307,Contracturas displasia ectodérmica fisura labio palatina,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,328,Crecimiento excesivo - deficiencia de aprendizaje,Q82.8,nombre_muy_similar,0.9,Código corregido de 0828 a Q828
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,350,Deficiencia de 0X40,Q81.8,nombre_muy_similar,0.9,Código corregido de 0818 a Q818
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,351,Deficiencia de UNC119,Q72.8,nombre_muy_similar,0.9,Código corregido de 0728 a Q728
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,353,Deficiencia de 10120,K52.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,354,Deficiencia de Acetoacil CoA tiolasa,E71.1,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,356,Deficiencia de ADAR1 (AGS6),G31.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,357,Deficiencia de AD-IRF8,D84.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,359,Deficiencia de anticuemos especificos (normal igG y células B),D80.6,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,360,Deficiencia de AR-IRF8,D84.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,361,Deficiencia de Artemis (DHLRE1C),D81.1,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,364,Deficiencia de C1qA,Q84.1,nombre_muy_similar,0.9,Código corregido de 0841 a Q841
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,365,Deficiencia de C1qB,L93.2,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,378,Deficiencia de cadena pesada p,D80.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,388,Deficiencia de CD3y (Gamma),D81.2,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,389,Deficiencia de CD35 (Delta),D81.2,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,390,Deficiencia de CD3E (Epsilon),Q81.2,nombre_muy_similar,0.9,Código corregido de 0812 a Q812
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,391,Deficiencia de CD3/ (dseta),Q81.2,nombre_muy_similar,0.9,Código corregido de 0812 a Q812
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,405,Deficiencia de CMC-IL-17F,E31.0,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,406,Deficiencia de CMC-IL-17RA,E31.0,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,408,Deficiencia de coronin-1A,D81.2,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,410,Deficiencia de Dock 8,D81.1,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,417,Deficiencia de Ficolin 3,D84.1,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,421,Deficiencia de ICF2,Q84.8,nombre_muy_similar,0.9,Código corregido de 0848 a Q848
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,429,Deficiencia de IL-10Ra,K52.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,430,Deficiencia de IL-21R,Q82.2,nombre_muy_similar,0.9,Código corregido de 0822 a Q822
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,437,Deficiencia de Lipasa Acida,E75.5,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,439,Deficiencia de Macrófaqo 0P91 Phox,D71X,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,443,Deficiencia de MASP2,Q84.1,nombre_muy_similar,0.9,Código corregido de 0841 a Q841
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,446,Deficiencia de MST1/STK4,E70.3,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,447,Deficiencia de MTHFD1,D52.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,448,Deficiencia de Munc13-4 (FHL3),Q76.1,nombre_muy_similar,0.9,Código corregido de 0761 a Q761
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,449,Deficiencia de Munc18-2 (FI-L5),Q76.1,nombre_muy_similar,0.9,Código corregido de 0761 a Q761
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,450,Deficiencia de MyD88,Q84.8,nombre_muy_similar,0.9,Código corregido de 0848 a Q848
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,451,Deficiencia de NFKB2,G11.3,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,452,Deficiencia de NK cell,D84.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,456,"Deficiencia de perforina, FHL2",D81.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,457,Deficiencia de PI3 kinasa,Q85.8,nombre_muy_similar,0.9,Código corregido de 0858 a Q858
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,458,"Deficiencia de PI3K5 kinasa, activación (mutación en PIK3CD, P13KD)",Q55.2,nombre_muy_similar,0.9,Código corregido de 0552 a Q552
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,460,Deficiencia de PMS2,Q48.9,nombre_muy_similar,0.9,Código corregido de 0489 a Q489
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,463,Deficiencia de proteina relacionada con el Factor H,Q84.1,nombre_muy_similar,0.9,Código corregido de 0841 a Q841
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,470,Deficiencia de SAMHD1 (AGS5),G31.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,475,Deficiencia de 80(11 (FHL4),D76.1,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,477,Deficiencia de TACI (mutación TNFRSF13B),D83.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,478,Deficiencia de TAP1/TAP2/Tapasin,D81.6,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,481,Deficiencia de trombomodulin,D68.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,484,Deficiencia de WIPF1,D82.0,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,487,Deficiencia de ZAP-70,D81.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,488,Deficiencia de 13-Actin,E74.0,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,497,Déficit congénito de proteina C,D68.2,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,498,Déficit congénito de proteina S,D68.5,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,544,Déficit de N5-metilhomocisteina transferasa,E72.1,nombre_muy_similar,0.9,
69084,https://www.orpha.net/es/disease/detail/69084,Displasia ectodérmica pura de cabello-uña,Q82.8,650,"Displasia ectodermica ""pura"" tipo cabello-uña",Q82.8,nombre_muy_similar,0.9,Código corregido de 0828 a Q828
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,778,Encefalopatia debido a deficiencia de urocanasa,E70.8,nombre_muy_similar,0.9,
166299,https://www.orpha.net/es/disease/detail/166299,Epilepsia parcial benigna del lactante con crisis parciales complejas,,885,Epilepsia con crisis parciales migrantes del lactante,G40.4,nombre_muy_similar,0.9,
307837,https://www.orpha.net/es/disease/detail/307837,Queratodermia palmoplantar focal,,1009,Hiperqueratosis palmoplantar - cáncer de esófago,XXXX,nombre_muy_similar,0.9,
307837,https://www.orpha.net/es/disease/detail/307837,Queratodermia palmoplantar focal,,1010,Hiperqueratosis palmoplantar parapares a espástica,G82.1,nombre_muy_similar,0.9,
2168,https://www.orpha.net/es/disease/detail/2168,Homocarnosinosis,,1066,Homocamosinosis,E72.8,nombre_muy_similar,0.9,
457,https://www.orpha.net/es/disease/detail/457,Ictiosis arlequín,Q80.4,1073,Icifosis congénita tipo feto Arlequín,Q80.4,nombre_muy_similar,0.9,Código corregido de 0804 a Q804
183672,https://www.orpha.net/es/disease/detail/183672,OBSOLETO: Inmunodeficiencia común variable por deficiencia de TNFR,,1083,Inmunodeficiencia comun variable,D83.9,nombre_muy_similar,0.9,
75389,https://www.orpha.net/es/disease/detail/75389,Síndrome de malformación cerebral-enfermedad cardíaca congénita-polidactilia postaxial,Q87.8,1149,Malformación cerebral - enfermedad cardiaca congénita,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
137658,https://www.orpha.net/es/disease/detail/137658,Síndrome de microcefalia-discapacidad intelectual-anomalías falángicas y neurológicas,,1170,Microcefalia - Déficit intelectual - anomalías falángicas y neurológicas,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
98808,https://www.orpha.net/es/disease/detail/98808,Distonía dopa-sensible autosómica dominante,G24.1,1174,"Microcefalia fisura palatina autosómico dominante, Síndrome de",Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
641,https://www.orpha.net/es/disease/detail/641,Neuropatía motora multifocal,G61.8,1263,Neuropatia motriz mulfifocal con bloqueo de conducción,G61.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,1282,Obesidad debida a deficiencia de erohormona convertasal,E66.8,nombre_muy_similar,0.9,
2718,https://www.orpha.net/es/disease/detail/2718,Oculotricodisplasia,Q82.4,1287,Oculo frico displasia -,XXXX,nombre_muy_similar,0.9,
2848,https://www.orpha.net/es/disease/detail/2848,Síndrome de camptodactilia-artropatía-coxa vara-pericarditis,M12.8,1390,Pericarditis artritis camptodactilia,M12.8,nombre_muy_similar,0.9,
443804,https://www.orpha.net/es/disease/detail/443804,Síndrome de extremidad rígida focal,G25.8,1777,Sindrome de la persona rigida,G25.8,nombre_muy_similar,0.9,
83453,https://www.orpha.net/es/disease/detail/83453,Síndrome vulvovaginal-gingival,L43.8,2057,Síndrome vulvovaqinal-agival,L43.8,nombre_muy_similar,0.9,
3220,https://www.orpha.net/es/disease/detail/3220,Síndrome de sordera-hipoplasia del esmalte-anomalías en las uñas,Q82.4,2076,Sordera - hipoplasia del esmalte - anomalia en las uñas,Q87.8,nombre_muy_similar,0.9,Código corregido de 0878 a Q878
79174,https://www.orpha.net/es/disease/detail/79174,Trastornos de la oxidación de los ácidos grasos y del metabolismo de los cuerpos cetónicos,E71.3,2109,Trastornos de la oxidación de acidos grasos,E71.3,nombre_muy_similar,0.9,
3095,https://www.orpha.net/es/disease/detail/3095,Síndrome de Rett atípico,F84.2,2140,Variante neurológica del Síndrome de Waardenburq-Shah,E75.2,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,2151,Deficiencia de BCL11B,D84.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,2153,Deficiencia de Hebo,D61.0,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,2154,Deficiencia de IFNAR2,D84.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,2155,Deficiencia de IRF3,D84.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,2160,Deficiencia de NSMCE3,D84.8,nombre_muy_similar,0.9,
280133,https://www.orpha.net/es/disease/detail/280133,Deficiencia del componente 3 del complemento,D84.1,2165,Deficiencia específica de gránulos 2,D71X,nombre_muy_similar,0.9,
54057,https://www.orpha.net/es/disease/detail/54057,Púrpura trombótica trombocitopénica,M31.1,2246,Purpura Trombocitopénica Trombófica (P I I),D69.5,nombre_muy_similar,0.9,
1496,https://www.orpha.net/es/disease/detail/1496,Síndrome de agenesia de cuerpo calloso-neuropatía,G60.0,63,Agenesia de cuerpo calloso — neuropatia,G60.0,nombre_muy_similar,0.89,
